user_id;beta0;beta1;beta2;n;beta_list
u:gRrG;0.048883541910062334;-0.041968621731279354;-0.1305632559083802;459;[0.048883541910062334, -0.041968621731279354, -0.1305632559083802]
u:gRt3;-1.7093708690110176;0.03203314770199449;0.10818297181098017;267;[-1.7093708690110176, 0.03203314770199449, 0.10818297181098017]
u:gRup;0.823979657030075;-0.11896358823065745;-0.2846982432318146;291;[0.823979657030075, -0.11896358823065745, -0.2846982432318146]
u:gRvh;-0.6637831685405912;0.01772938778693626;-0.37870938895762934;289;[-0.6637831685405912, 0.01772938778693626, -0.37870938895762934]
u:gRxo;-1.1885172253785614;0.07068573820176705;-0.037060777734373385;245;[-1.1885172253785614, 0.07068573820176705, -0.037060777734373385]
u:gRy-;2.597163662151137;-0.3140946188277355;-0.6645303536463207;391;[2.597163662151137, -0.3140946188277355, -0.6645303536463207]
u:gRyH;0.13263720447917182;-0.0689624170086438;0.04770105649693829;1053;[0.13263720447917182, -0.0689624170086438, 0.04770105649693829]
u:gRyV;-0.10130756686434289;-0.13668397201247653;0.31046443833796533;289;[-0.10130756686434289, -0.13668397201247653, 0.31046443833796533]
u:gRzW;-0.6209622651236537;-0.011295686343932482;-0.5654501016624579;441;[-0.6209622651236537, -0.011295686343932482, -0.5654501016624579]
u:gRzy;-0.5512985365198264;-0.1383477282844872;0.11928759065915369;634;[-0.5512985365198264, -0.1383477282844872, 0.11928759065915369]
u:gS-c;-5.4788141540772;0.17024239747395464;-0.18733740001229945;1536;[-5.4788141540772, 0.17024239747395464, -0.18733740001229945]
u:gS3H;-0.3129303952540891;-0.0009482539377449993;0.07066799282981351;380;[-0.3129303952540891, -0.0009482539377449993, 0.07066799282981351]
u:gS4D;0.7796405227852494;-0.17264771555460343;-0.1871818894298939;338;[0.7796405227852494, -0.17264771555460343, -0.1871818894298939]
u:gS4t;-0.01590294922084215;0.0011072034859873476;-0.002185216115856085;359;[-0.01590294922084215, 0.0011072034859873476, -0.002185216115856085]
u:gS83;-1.1397539622199242;-0.04301649974934752;-0.035032067909561065;448;[-1.1397539622199242, -0.04301649974934752, -0.035032067909561065]
u:gS9O;-0.3115328012723002;-0.023077901533356374;-0.08281212762498882;255;[-0.3115328012723002, -0.023077901533356374, -0.08281212762498882]
u:gSAi;-0.6714408692235518;-0.015592813549686294;0.06209021347991218;222;[-0.6714408692235518, -0.015592813549686294, 0.06209021347991218]
u:gSAr;0.12031949614994181;-0.22285365298514165;0.21311835834639653;478;[0.12031949614994181, -0.22285365298514165, 0.21311835834639653]
u:gSCc;0.362244592827917;-0.07744462221294657;-0.0975036862651576;229;[0.362244592827917, -0.07744462221294657, -0.0975036862651576]
u:gSDO;0.3149825722492294;-0.17824437030704754;0.18925117043853334;605;[0.3149825722492294, -0.17824437030704754, 0.18925117043853334]
u:gSDs;-0.23587241341833654;-0.028065308885163103;0.005599263410608547;1196;[-0.23587241341833654, -0.028065308885163103, 0.005599263410608547]
u:gSE6;0.6462477187903588;-0.1697598299855882;0.090413546158127;328;[0.6462477187903588, -0.1697598299855882, 0.090413546158127]
u:gSK7;1.509268569690675;-0.034193045048349524;-1.4543986509981575;234;[1.509268569690675, -0.034193045048349524, -1.4543986509981575]
u:gSOJ;-0.791769168089087;-0.038271621639406145;0.1929373935090658;348;[-0.791769168089087, -0.038271621639406145, 0.1929373935090658]
u:gSQB;-0.7067182412656754;-0.035577414318951193;-0.14439077270339537;727;[-0.7067182412656754, -0.035577414318951193, -0.14439077270339537]
u:gSQb;-0.7573760625544839;-0.035548725021918866;0.21394986236028157;233;[-0.7573760625544839, -0.035548725021918866, 0.21394986236028157]
u:gSUi;0.02501924061943836;0.003025585633555171;-0.14987894020809492;414;[0.02501924061943836, 0.003025585633555171, -0.14987894020809492]
u:gSV7;0.08791447274099373;-0.06243187339850133;-0.02091104945856804;274;[0.08791447274099373, -0.06243187339850133, -0.02091104945856804]
u:gSVk;-1.6014642343221224;-0.07465075236583424;0.5266752806571307;573;[-1.6014642343221224, -0.07465075236583424, 0.5266752806571307]
u:gSZR;0.6827183604990762;-0.15250069247604103;-0.3103096048766581;259;[0.6827183604990762, -0.15250069247604103, -0.3103096048766581]
u:gS_J;1.6687110871091422;-0.13548721301323974;-0.22254603276755844;283;[1.6687110871091422, -0.13548721301323974, -0.22254603276755844]
u:gS_d;-0.15593407459027503;0.014894722456329867;-0.07293467432169227;956;[-0.15593407459027503, 0.014894722456329867, -0.07293467432169227]
u:gSaL;-0.46712567967679286;-0.061800264500412996;0.09042826487074171;241;[-0.46712567967679286, -0.061800264500412996, 0.09042826487074171]
u:gSb1;0.05103741763805894;-0.03964001709999511;-0.34000382847717914;421;[0.05103741763805894, -0.03964001709999511, -0.34000382847717914]
u:gSbP;1.5121116930676894;-0.1907122588652595;-0.1871929407930712;633;[1.5121116930676894, -0.1907122588652595, -0.1871929407930712]
u:gScD;-1.7472622862846205;0.09372570475904725;0.17486559290279163;573;[-1.7472622862846205, 0.09372570475904725, 0.17486559290279163]
u:gSe8;0.9465500013206833;-0.14648265986612619;-0.4450580502012378;397;[0.9465500013206833, -0.14648265986612619, -0.4450580502012378]
u:gSew;-0.23133876443093176;-0.09530629826554007;0.03706189813778128;212;[-0.23133876443093176, -0.09530629826554007, 0.03706189813778128]
u:gSh5;-0.26292223823998717;-0.09862600412882777;-0.2828658560570102;397;[-0.26292223823998717, -0.09862600412882777, -0.2828658560570102]
u:gSi0;-1.9248744010765335;0.13065116750513592;-0.49283089684236275;219;[-1.9248744010765335, 0.13065116750513592, -0.49283089684236275]
u:gSiU;-0.6134622347689815;-0.03187491706270673;-0.0084656988028224;333;[-0.6134622347689815, -0.03187491706270673, -0.0084656988028224]
u:gSih;0.28297338884515777;-0.14047743448615382;0.04067270041394584;794;[0.28297338884515777, -0.14047743448615382, 0.04067270041394584]
u:gSj;-0.15818153356720444;-0.15420683844544425;0.07002273954845323;246;[-0.15818153356720444, -0.15420683844544425, 0.07002273954845323]
u:gSkT;1.0165140103673493;-0.10721858281336918;-0.6339554106938174;404;[1.0165140103673493, -0.10721858281336918, -0.6339554106938174]
u:gSlI;-2.8234913200875655;0.14276981692232524;-0.3628793589074083;306;[-2.8234913200875655, 0.14276981692232524, -0.3628793589074083]
u:gSlp;-1.6353252997173917;0.06278983219373985;0.33741902941374846;201;[-1.6353252997173917, 0.06278983219373985, 0.33741902941374846]
u:gSqD;-0.07763006695483143;-0.08685477014530249;0.057445764752439565;339;[-0.07763006695483143, -0.08685477014530249, 0.057445764752439565]
u:gSqu;-0.4224073976552463;-0.029435920446873008;0.0023694556186361626;237;[-0.4224073976552463, -0.029435920446873008, 0.0023694556186361626]
u:gSrM;-0.5267406768355821;-0.0068494475255623175;0.09476482451373178;618;[-0.5267406768355821, -0.0068494475255623175, 0.09476482451373178]
u:gSu0;-0.6473770705270508;-0.014834004987373077;0.23163744655959398;222;[-0.6473770705270508, -0.014834004987373077, 0.23163744655959398]
u:gSuS;0.4815022771156984;-0.2646405969544691;0.07758029650865222;258;[0.4815022771156984, -0.2646405969544691, 0.07758029650865222]
u:gSuT;-0.8146089077137552;-0.05769808950691037;0.06708698313874872;401;[-0.8146089077137552, -0.05769808950691037, 0.06708698313874872]
u:gSv3;-1.5701340462706868;0.03510060092834247;0.13347760178875878;706;[-1.5701340462706868, 0.03510060092834247, 0.13347760178875878]
u:gSxn;-0.7556724300134476;-0.01785570548581326;0.003494344072077153;470;[-0.7556724300134476, -0.01785570548581326, 0.003494344072077153]
u:gSy1;-0.8056744175945878;-0.2082201338187739;0.3589664063203821;206;[-0.8056744175945878, -0.2082201338187739, 0.3589664063203821]
u:gSy5;0.44551323700527323;-0.17392579934102909;-0.10480255059374234;490;[0.44551323700527323, -0.17392579934102909, -0.10480255059374234]
u:gSyO;-0.6273213031499169;-0.004267991493240709;0.057188521265976455;499;[-0.6273213031499169, -0.004267991493240709, 0.057188521265976455]
u:gSyd;0.5775291182772289;-0.19070118670230585;-0.18650938779500675;441;[0.5775291182772289, -0.19070118670230585, -0.18650938779500675]
u:gSyf;-0.12128507608876306;-0.01980539024619247;-0.025856341460169505;1037;[-0.12128507608876306, -0.01980539024619247, -0.025856341460169505]
u:gT-9;-1.9533455381445353;0.009622896347557194;0.4001178417323725;210;[-1.9533455381445353, 0.009622896347557194, 0.4001178417323725]
u:gT-l;0.23317816061842994;-0.015197256867813286;-0.5520109192970108;276;[0.23317816061842994, -0.015197256867813286, -0.5520109192970108]
u:gT0;-1.2578692329211243;-0.03871836219283392;0.1429738500701071;702;[-1.2578692329211243, -0.03871836219283392, 0.1429738500701071]
u:gT0S;-0.7393291347839746;-0.010445620995313935;-0.11206009315065968;313;[-0.7393291347839746, -0.010445620995313935, -0.11206009315065968]
u:gT0p;-1.4841266916965112;0.030309194635681644;0.09028341255569804;207;[-1.4841266916965112, 0.030309194635681644, 0.09028341255569804]
u:gT1z;-0.46862459337776385;-0.005440625970143113;0.06869343081143703;614;[-0.46862459337776385, -0.005440625970143113, 0.06869343081143703]
u:gT20;-1.2728700495811824;-0.13762461033552376;0.4666392830109686;239;[-1.2728700495811824, -0.13762461033552376, 0.4666392830109686]
u:gT2r;-0.7849030484694708;-0.038952203427722244;-0.014347407346433742;1076;[-0.7849030484694708, -0.038952203427722244, -0.014347407346433742]
u:gT4n;-0.3457531709860329;-0.12900502511527895;0.2583956011395834;369;[-0.3457531709860329, -0.12900502511527895, 0.2583956011395834]
u:gT7M;-2.1654023716758943;0.0625403691043426;-0.057362724801314546;212;[-2.1654023716758943, 0.0625403691043426, -0.057362724801314546]
u:gT7c;-0.8358989669074465;-0.0065061095273380425;0.19392915183631576;388;[-0.8358989669074465, -0.0065061095273380425, 0.19392915183631576]
u:gT7z;0.13701685423217885;-0.10753878321958041;-0.005861114432834456;3626;[0.13701685423217885, -0.10753878321958041, -0.005861114432834456]
u:gT8;-2.535593809241453;0.04442138161492973;-0.12443738016597147;798;[-2.535593809241453, 0.04442138161492973, -0.12443738016597147]
u:gT89;-0.6150334296808054;-0.05815219328686764;0.35335453584193954;371;[-0.6150334296808054, -0.05815219328686764, 0.35335453584193954]
u:gT9s;-1.6075716808486291;-0.10402398160759435;0.3489847342012763;613;[-1.6075716808486291, -0.10402398160759435, 0.3489847342012763]
u:gTA3;-0.6963387523579119;-0.05022059697763899;0.19137031270497507;1013;[-0.6963387523579119, -0.05022059697763899, 0.19137031270497507]
u:gTAT;-0.6582705341025727;-0.05911422744736286;0.24651429806788128;245;[-0.6582705341025727, -0.05911422744736286, 0.24651429806788128]
u:gTBc;1.8894681940699165;-0.24594550654923866;-0.574666801031615;608;[1.8894681940699165, -0.24594550654923866, -0.574666801031615]
u:gTDd;-0.22395396929014627;-0.011945625442548444;-0.08118443951068445;494;[-0.22395396929014627, -0.011945625442548444, -0.08118443951068445]
u:gTDv;-4.492065249081535;0.029049587059908843;0.9871663856815251;254;[-4.492065249081535, 0.029049587059908843, 0.9871663856815251]
u:gTEc;-4.056425018510986;0.11324741230303478;0.9190992616834681;281;[-4.056425018510986, 0.11324741230303478, 0.9190992616834681]
u:gTGa;0.7214848044115982;-0.05176408172073795;-0.47256501245869487;205;[0.7214848044115982, -0.05176408172073795, -0.47256501245869487]
u:gTIJ;-1.5465666414984232;-0.048525654380936235;0.48028496453640407;498;[-1.5465666414984232, -0.048525654380936235, 0.48028496453640407]
u:gTIS;-2.040857460228563;-0.04014495526131884;0.4350620973534207;225;[-2.040857460228563, -0.04014495526131884, 0.4350620973534207]
u:gTIV;-2.1719800363306563;0.16828460845869878;-0.057483702796981825;395;[-2.1719800363306563, 0.16828460845869878, -0.057483702796981825]
u:gTKm;-0.7149431760193673;-0.10995299359940969;0.22376639847605365;476;[-0.7149431760193673, -0.10995299359940969, 0.22376639847605365]
u:gTKy;-0.53769937917114;-0.07027489211563032;0.152984876963822;509;[-0.53769937917114, -0.07027489211563032, 0.152984876963822]
u:gTLV;-0.5300579658692334;-0.005472095208351863;-0.014190225521817285;516;[-0.5300579658692334, -0.005472095208351863, -0.014190225521817285]
u:gTNj;-0.6001877339906507;-0.005149671079876201;0.06844025049759747;2830;[-0.6001877339906507, -0.005149671079876201, 0.06844025049759747]
u:gTO3;0.7802324494738025;-0.1833324155899884;-0.15363465919951155;363;[0.7802324494738025, -0.1833324155899884, -0.15363465919951155]
u:gTRQ;0.6288686200223932;-0.14628715159388528;-0.19594743148674293;227;[0.6288686200223932, -0.14628715159388528, -0.19594743148674293]
u:gTRS;-1.7314376762845645;-0.09828718556482159;0.23767314515407312;228;[-1.7314376762845645, -0.09828718556482159, 0.23767314515407312]
u:gTUI;-0.6655257356729919;-0.06716070104028934;-0.18310918207013344;362;[-0.6655257356729919, -0.06716070104028934, -0.18310918207013344]
u:gTU_;0.8813832904821013;-0.12420042404530751;-0.31563720125987665;303;[0.8813832904821013, -0.12420042404530751, -0.31563720125987665]
u:gTXD;-0.44581890175197225;0.010281423503638993;-0.2745554753084243;226;[-0.44581890175197225, 0.010281423503638993, -0.2745554753084243]
u:gTZQ;-1.349069135505875;-0.036651397355311144;-0.09281228722285484;261;[-1.349069135505875, -0.036651397355311144, -0.09281228722285484]
u:gT_F;-1.6200275965051232;0.06598183573539548;-0.08041933328315512;714;[-1.6200275965051232, 0.06598183573539548, -0.08041933328315512]
u:gTar;0.10152396544488196;-0.18267165221108878;0.048933911167047595;493;[0.10152396544488196, -0.18267165221108878, 0.048933911167047595]
u:gTec;-1.3340629107648192;-0.07622390475638749;0.3195565944854607;253;[-1.3340629107648192, -0.07622390475638749, 0.3195565944854607]
u:gTfh;-0.9164558344312752;-0.04288379794466034;0.10035649769121208;833;[-0.9164558344312752, -0.04288379794466034, 0.10035649769121208]
u:gTfs;0.8074553681431133;-0.19873358458346468;-0.13350046101610175;491;[0.8074553681431133, -0.19873358458346468, -0.13350046101610175]
u:gTgj;-1.3495938380204926;0.0028745280768811285;0.10952511397961748;722;[-1.3495938380204926, 0.0028745280768811285, 0.10952511397961748]
u:gThb;-0.2573362173884694;-0.13835833535367115;0.3181297669586059;204;[-0.2573362173884694, -0.13835833535367115, 0.3181297669586059]
u:gTjz;-1.6792837807372818;0.02996464933503499;0.06849834102455338;678;[-1.6792837807372818, 0.02996464933503499, 0.06849834102455338]
u:gTm8;-1.4981796615481224;0.0671055362128585;-0.4219593799580344;621;[-1.4981796615481224, 0.0671055362128585, -0.4219593799580344]
u:gTmD;-1.4487519715075878;0.03641555840956463;0.15378863188791114;256;[-1.4487519715075878, 0.03641555840956463, 0.15378863188791114]
u:gTmE;-1.611037172048818;0.13180106021101884;-0.47065550775712867;264;[-1.611037172048818, 0.13180106021101884, -0.47065550775712867]
u:gTmd;-0.6676744525901825;-0.042191887851175315;0.13250654159425596;1181;[-0.6676744525901825, -0.042191887851175315, 0.13250654159425596]
u:gTml;-5.613577919879727;0.23813562129916455;0.4601830664135716;293;[-5.613577919879727, 0.23813562129916455, 0.4601830664135716]
u:gTn4;-0.3187013655452906;-0.11430777441373882;0.043388938039551364;232;[-0.3187013655452906, -0.11430777441373882, 0.043388938039551364]
u:gTol;-2.0915402639060936;0.06627195041626899;-0.18630123877275157;303;[-2.0915402639060936, 0.06627195041626899, -0.18630123877275157]
u:gTsP;0.26765488975534957;-0.05368683326535459;-0.061328979218796625;2463;[0.26765488975534957, -0.05368683326535459, -0.061328979218796625]
u:gTtK;-1.4290100893862836;-0.02877141357383814;0.2069766631385921;324;[-1.4290100893862836, -0.02877141357383814, 0.2069766631385921]
u:gTvd;-1.75246127177508;0.0888345310307023;-0.055321436603489677;216;[-1.75246127177508, 0.0888345310307023, -0.055321436603489677]
u:gTxg;-0.7772465755202457;-0.08027573555467041;0.1745736511004901;1208;[-0.7772465755202457, -0.08027573555467041, 0.1745736511004901]
u:gTyR;0.2389380504954307;-0.048653534477331915;-0.052468721255175314;341;[0.2389380504954307, -0.048653534477331915, -0.052468721255175314]
u:gTyj;-0.2471109905136798;-0.030716373065721603;-0.024240371323443026;295;[-0.2471109905136798, -0.030716373065721603, -0.024240371323443026]
u:gU2V;-4.529331463983741;0.10500601536583629;1.3887366645970523;235;[-4.529331463983741, 0.10500601536583629, 1.3887366645970523]
u:gU38;-0.39242513139073876;-0.08815259516376751;0.2626985501804944;630;[-0.39242513139073876, -0.08815259516376751, 0.2626985501804944]
u:gU44;-0.5587584862054769;-0.10380979668288844;0.044752566922055315;210;[-0.5587584862054769, -0.10380979668288844, 0.044752566922055315]
u:gU4O;0.2932101882975549;-0.06304921789209589;-0.16179786351035869;252;[0.2932101882975549, -0.06304921789209589, -0.16179786351035869]
u:gU5i;-0.16155947895289338;-0.1105343312933381;0.5469026881514696;234;[-0.16155947895289338, -0.1105343312933381, 0.5469026881514696]
u:gU6P;-1.8956075287939413;0.01649404112340791;0.22056661372637534;545;[-1.8956075287939413, 0.01649404112340791, 0.22056661372637534]
u:gU7e;0.6337045912327698;-0.08245876365327592;0.03231162787526261;355;[0.6337045912327698, -0.08245876365327592, 0.03231162787526261]
u:gU8R;0.15661750251060755;-0.06382242331760489;-0.24776669194573056;1164;[0.15661750251060755, -0.06382242331760489, -0.24776669194573056]
u:gUAO;-1.5129713094005754;-0.15726293219049997;1.0817049957866725;349;[-1.5129713094005754, -0.15726293219049997, 1.0817049957866725]
u:gUF8;-0.36457653717881766;-0.12572487453696593;0.03630975934095443;395;[-0.36457653717881766, -0.12572487453696593, 0.03630975934095443]
u:gUHQ;-1.3667534483229296;-0.016059379433262994;0.31649127464429283;227;[-1.3667534483229296, -0.016059379433262994, 0.31649127464429283]
u:gUJG;-1.6171863715157835;-0.031004841087793496;0.39183803043524634;499;[-1.6171863715157835, -0.031004841087793496, 0.39183803043524634]
